-0.418310	 -0.401577	 0	 0.000000
-0.401577	 -0.384845	 0	 0.000000
-0.384845	 -0.368113	 0	 0.000000
-0.368113	 -0.351380	 1	 0.298822
-0.351380	 -0.334648	 2	 0.597643
-0.334648	 -0.317916	 0	 0.000000
-0.317916	 -0.301183	 3	 0.896465
-0.301183	 -0.284451	 1	 0.298822
-0.284451	 -0.267718	 5	 1.494108
-0.267718	 -0.250986	 3	 0.896465
-0.250986	 -0.234254	 4	 1.195286
-0.234254	 -0.217521	 6	 1.792929
-0.217521	 -0.200789	 2	 0.597643
-0.200789	 -0.184056	 3	 0.896465
-0.184056	 -0.167324	 4	 1.195286
-0.167324	 -0.150592	 5	 1.494108
-0.150592	 -0.133859	 4	 1.195286
-0.133859	 -0.117127	 5	 1.494108
-0.117127	 -0.100394	 5	 1.494108
-0.100394	 -0.083662	 6	 1.792929
-0.083662	 -0.066930	 3	 0.896465
-0.066930	 -0.050197	 7	 2.091751
-0.050197	 -0.033465	 15	 4.482323
-0.033465	 -0.016732	 7	 2.091751
-0.016732	 0.000000	 11	 3.287037
0.000000	 0.016732	 7	 2.091751
0.016732	 0.033465	 5	 1.494108
0.033465	 0.050197	 12	 3.585858
0.050197	 0.066930	 11	 3.287037
0.066930	 0.083662	 3	 0.896465
0.083662	 0.100394	 5	 1.494108
0.100394	 0.117127	 3	 0.896465
0.117127	 0.133859	 4	 1.195286
0.133859	 0.150592	 7	 2.091751
0.150592	 0.167324	 1	 0.298822
0.167324	 0.184056	 7	 2.091751
0.184056	 0.200789	 5	 1.494108
0.200789	 0.217521	 5	 1.494108
0.217521	 0.234254	 2	 0.597643
0.234254	 0.250986	 4	 1.195286
0.250986	 0.267718	 5	 1.494108
0.267718	 0.284451	 5	 1.494108
0.284451	 0.301183	 2	 0.597643
0.301183	 0.317916	 2	 0.597643
0.317916	 0.334648	 3	 0.896465
0.334648	 0.351380	 0	 0.000000
0.351380	 0.368113	 0	 0.000000
0.368113	 0.384845	 0	 0.000000
0.384845	 0.401577	 0	 0.000000
