-0.418310	 -0.401577	 0	 0.000000
-0.401577	 -0.384845	 0	 0.000000
-0.384845	 -0.368113	 0	 0.000000
-0.368113	 -0.351380	 0	 0.000000
-0.351380	 -0.334648	 0	 0.000000
-0.334648	 -0.317916	 2	 0.597643
-0.317916	 -0.301183	 5	 1.494108
-0.301183	 -0.284451	 0	 0.000000
-0.284451	 -0.267718	 1	 0.298822
-0.267718	 -0.250986	 4	 1.195286
-0.250986	 -0.234254	 3	 0.896465
-0.234254	 -0.217521	 3	 0.896465
-0.217521	 -0.200789	 3	 0.896465
-0.200789	 -0.184056	 6	 1.792929
-0.184056	 -0.167324	 6	 1.792929
-0.167324	 -0.150592	 4	 1.195286
-0.150592	 -0.133859	 3	 0.896465
-0.133859	 -0.117127	 7	 2.091751
-0.117127	 -0.100394	 8	 2.390572
-0.100394	 -0.083662	 5	 1.494108
-0.083662	 -0.066930	 7	 2.091751
-0.066930	 -0.050197	 10	 2.988215
-0.050197	 -0.033465	 7	 2.091751
-0.033465	 -0.016732	 7	 2.091751
-0.016732	 0.000000	 12	 3.585858
0.000000	 0.016732	 12	 3.585858
0.016732	 0.033465	 6	 1.792929
0.033465	 0.050197	 3	 0.896465
0.050197	 0.066930	 7	 2.091751
0.066930	 0.083662	 2	 0.597643
0.083662	 0.100394	 6	 1.792929
0.100394	 0.117127	 8	 2.390572
0.117127	 0.133859	 3	 0.896465
0.133859	 0.150592	 9	 2.689394
0.150592	 0.167324	 3	 0.896465
0.167324	 0.184056	 3	 0.896465
0.184056	 0.200789	 4	 1.195286
0.200789	 0.217521	 2	 0.597643
0.217521	 0.234254	 7	 2.091751
0.234254	 0.250986	 3	 0.896465
0.250986	 0.267718	 2	 0.597643
0.267718	 0.284451	 4	 1.195286
0.284451	 0.301183	 1	 0.298822
0.301183	 0.317916	 4	 1.195286
0.317916	 0.334648	 5	 1.494108
0.334648	 0.351380	 2	 0.597643
0.351380	 0.368113	 1	 0.298822
0.368113	 0.384845	 0	 0.000000
0.384845	 0.401577	 0	 0.000000
0.401577	 0.418310	 0	 0.000000
